Market,DownStream,Upstream,Distance1,Distance2,Distance3,Match
10,20,10,117.3797921039,112.3658681589,92.5256649941,0
10,21,10,110.1722277453,81.3704288541,94.5424807133,0
10,22,10,102.7872300326,110.0650353765,91.1232865737,0
10,23,10,97.0212915044,100.0973155554,81.8059189675,0
10,24,10,103.059257727,82.6877292482,95.8279738526,0
10,25,10,119.0329219304,113.4170084932,106.3162294791,0
10,26,10,80.8002915233,79.3966556107,103.4252420527,0
10,27,10,86.9528071561,100.4669567955,95.8965516882,0
10,28,10,104.8833226192,93.9686831821,102.6391080955,0
10,29,10,109.2923906806,108.4076122828,77.4534516505,0
10,30,10,105.4334400605,87.1973698204,93.9807766569,0
10,31,10,106.7436728849,117.9147989459,86.9875093796,0
10,32,10,116.8100499722,71.8718194326,100.4958498731,0
10,33,10,109.2754257412,94.7356888717,100.4288351394,1
10,34,10,120.3217037611,87.3814168375,83.5201539782,0
10,35,10,114.334334028,97.45484413,91.8691090033,0
10,36,10,98.8765605762,113.3095701955,99.8124858943,0
10,37,10,104.4863621233,100.2609021105,81.7238236543,0
10,38,10,101.42486222,80.7922125315,100.754194703,0
10,39,10,94.7856523988,103.645268131,100.1131878987,0
10,40,10,103.0084226079,111.6321479873,93.3889388645,0
10,41,10,87.0611202967,111.8580386423,96.5559817562,0
10,42,10,112.7200623319,68.4252874132,96.2568920124,0
10,43,10,92.6037817964,107.4042356801,98.3589866861,0
10,44,10,113.3315820187,100.3771093608,77.952607654,0
10,45,10,106.5096317346,93.6649677727,77.8895002404,0
10,46,10,118.5776796749,88.8436946046,101.6879812752,0
10,47,10,98.6768527832,84.151633801,110.7089711509,0
10,48,10,109.9975398878,90.1869158006,91.8923298977,0
10,49,10,92.1650212291,101.4057377659,80.8678992329,0
10,50,10,115.801806862,112.7716630163,83.1692041379,0
10,1,11,87.8809837904,101.9256050491,97.911971147,0
10,2,11,95.9531218159,85.9715555941,105.6704786515,0
10,3,11,88.0800332949,83.4440976185,103.04714424,0
10,4,11,88.3085573675,94.1931671558,106.0682140502,0
10,5,11,87.2754839582,79.4815003991,98.9481839327,0
10,6,11,79.2503145321,90.1761474036,103.852874567,0
10,7,11,90.2317572219,95.0755198605,101.8642049467,0
10,8,11,88.7703737142,93.8182620282,98.9288454385,1
10,9,11,92.1814999808,82.2474117205,95.9437930191,0
10,10,11,106.4214664021,101.1846655607,109.1894477268,0
10,11,11,76.2236384874,96.9391429013,97.0061957026,0
10,12,11,93.798959873,80.8077297435,97.880109084,0
10,13,11,88.4528569941,100.0830984287,89.3816315849,0
10,14,11,94.4068917585,107.7664994737,83.2835684954,0
10,15,11,71.474860868,101.1319331516,91.351035702,0
10,16,11,76.0581197598,102.8472178115,119.3936790975,0
10,17,11,85.6373624184,93.2257985061,101.4480773327,0
10,18,11,94.7925941652,99.3225781183,100.9761741045,0
10,19,11,94.7703601188,106.7039963883,107.9163542016,0
10,20,11,102.4703166941,108.3418743808,92.3548585546,0
10,21,11,96.1782506648,78.4564292135,94.3679511435,0
10,22,11,89.7312887062,106.1234379431,90.9550689863,0
10,23,11,84.6977344936,96.51267743,81.6549016498,0
10,24,11,89.968763688,79.7265550637,95.651071206,0
10,25,11,103.9134674599,109.3553717704,106.1199650522,0
10,26,11,70.5371113116,76.5533398119,103.2343145155,0
10,27,11,75.9081399534,96.8690812513,95.7195224439,0
10,28,11,91.5611375015,90.6035207653,102.4496317961,0
10,29,11,95.4101697111,104.525369708,77.3104691785,0
10,30,11,92.0413795211,84.0746985024,93.8072840174,0
10,31,11,93.185187753,113.6920894606,86.8269266185,0
10,32,11,101.9729426945,69.2979795384,100.3103301224,0
10,33,11,95.395359643,91.3430588068,100.2434391009,0
10,34,11,105.0385493838,84.252154514,83.3659721074,0
10,35,11,99.8116899584,93.9648369521,91.699514595,0
10,36,11,86.3173489599,109.2517810026,99.6282276636,0
10,37,11,91.21459857,96.6704057001,81.5729578881,0
10,38,11,88.5419676254,77.8989197027,100.5681980365,0
10,39,11,82.7460642524,99.9335723917,99.9283745588,0
10,40,11,89.9243855999,107.634429852,93.2165387836,0
10,41,11,76.0026952565,107.8522310168,96.377735175,0
10,42,11,98.4024615983,65.9748731075,96.079197564,0
10,43,11,80.8413328876,103.5579255576,98.1774116787,0
10,44,11,98.9363066056,96.7824513908,77.8087037181,0
10,45,11,92.9808742986,90.3106818697,77.7457128036,0
10,46,11,103.5160496654,85.6620658755,101.5002607976,0
10,47,11,86.1430078707,81.1380349531,110.50459753,0
10,48,11,96.0257515015,86.9571842639,91.7226926227,0
10,49,11,80.4583032921,97.7742430378,80.7186135408,0
10,50,11,101.0927657155,108.7331371031,83.0156701359,0
10,1,12,84.2096023282,109.4172719984,99.6379155506,1
10,2,12,91.9445127008,92.2905787808,107.5331862359,0
10,3,12,84.4003361924,89.577349297,104.8636089667,0
10,4,12,84.619313273,101.11648968,107.9379327199,0
10,5,12,83.6293983082,85.3234959343,100.6923941892,0
10,6,12,75.93949434,96.8042136563,105.6835423144,0
10,7,12,86.4621680973,102.063696477,103.6598173973,0
10,8,12,85.0618364359,100.714028529,100.6727148055,0
10,9,12,88.3304569499,88.2927054006,97.6350433399,0
10,10,12,101.9755239232,108.6218724764,111.1141859792,0
10,11,12,73.0392629689,104.0642982792,98.7161735391,0
10,12,12,89.8803446323,86.7472048918,99.6054918387,0
10,13,12,84.7575845309,107.4393387014,90.9572073292,0
10,14,12,90.4628791025,115.6874798982,84.7516505621,0
10,15,12,68.4888738218,108.5652641654,92.9613271401,0
10,16,12,72.8806590751,110.4066245193,121.4982925564,0
10,17,12,82.0597121545,100.0780181535,103.236354489,0
10,18,12,90.832468118,106.622919141,102.7561327811,0
10,19,12,90.8111629377,114.546881429,109.8186509832,0
10,20,12,98.1894403895,116.305145623,93.9828448917,0
10,21,12,92.1602363992,84.2230806591,96.0314232935,0
10,22,12,85.9826075272,113.9236511692,92.5583805166,0
10,23,12,81.159338826,103.6064870311,83.0942743729,0
10,24,12,86.2101615772,85.5865624412,97.3371615698,0
10,25,12,99.5723010136,117.3931364128,107.9905959633,0
10,26,12,67.5903003897,82.1801116662,105.0540785883,0
10,27,12,72.7369449368,103.9890870052,97.4068194326,0
10,28,12,87.7360111957,97.2629995261,104.2555638653,0
10,29,12,91.4242433677,112.2081228025,78.673260368,0
10,30,12,88.1961902669,90.2543001809,95.4608730012,0
10,31,12,89.2922139138,122.0486085962,88.3574692715,0
10,32,12,97.7128450568,74.3914728044,102.0785516266,0
10,33,12,91.4100520161,98.056894593,102.0104814828,0
10,34,12,100.6503806768,90.4447994444,84.8355067448,0
10,35,12,95.6418824254,100.871376904,93.3159488489,0
10,36,12,82.7112910715,117.2819315864,101.3844253988,0
10,37,12,87.4039495328,103.7758085378,83.0108861466,0
10,38,12,84.84297241,83.6245934609,102.3409651103,0
10,39,12,79.2892030151,107.2788223027,101.6898631369,0
10,40,12,86.1676374612,115.5457029843,94.8597143989,0
10,41,12,72.8275500271,115.7795128232,98.0766348163,0
10,42,12,94.2915270394,70.8241136502,97.7728347301,0
10,43,12,77.4640451271,111.1695702259,99.9080351384,0
10,44,12,94.8030697398,103.8960897353,79.1802775426,0
10,45,12,89.0964360105,96.9486365839,79.116176255,0
10,46,12,99.191486041,91.958341158,103.2894578185,0
10,47,12,82.5442333857,87.1017879717,112.4525186008,0
10,48,12,92.0141081545,93.348652463,93.3395354475,0
10,49,12,77.0970172614,104.9607793817,82.1414818343,0
10,50,12,96.8694390071,116.7251666734,84.4790298212,0
10,1,13,84.8938905783,82.4222960519,87.0493227269,0
10,2,13,92.6916549264,69.5210296157,93.9470780854,0
10,3,13,85.0861743482,67.4771968671,91.6147842797,0
10,4,13,85.3069308392,76.1694483505,94.3006875233,0
10,5,13,84.3089718134,64.272836579,87.9705749511,0
10,6,13,76.5565795922,72.9210791982,92.3311244621,0
10,7,13,87.1647607241,76.8829642115,90.5630838278,0
10,8,13,85.7530499507,75.8662807469,87.9533819276,0
10,9,13,89.0482313146,66.5094949896,85.2995001972,0
10,10,13,102.8041782677,81.8231342039,97.0756421528,0
10,11,13,73.6327809059,78.3899858271,86.2440367332,0
10,12,13,90.6107134032,65.3452939621,87.0209955369,0
10,13,13,85.446325691,80.9323502617,79.4653646796,0
10,14,13,91.1979815555,87.1455442409,74.0438390411,0
10,15,13,69.0454152414,81.7804920608,81.2162771835,0
10,16,13,73.4728881948,83.1675596184,106.1477854195,0
10,17,13,82.726530371,75.3871842157,90.1931226622,0
10,18,13,91.5705738558,80.3173543523,89.7735737967,0
10,19,13,91.5490955494,86.2863494997,95.9437894504,0
10,20,13,98.9873289733,87.6108220376,82.1087329112,0
10,21,13,92.9091315982,63.4439112006,83.8984869566,0
10,22,13,86.681303239,85.816880027,80.8642402056,0
10,23,13,81.8188405979,78.045123873,72.5958613914,0
10,24,13,86.910706396,64.4710004075,85.039253822,0
10,25,13,100.3814267396,88.4303882481,94.3466971136,0
10,26,13,68.1395399906,61.9049750521,91.7811893222,0
10,27,13,73.3280062338,78.333330367,85.1001108738,0
10,28,13,88.448955087,73.2666753193,91.0835616626,0
10,29,13,92.1671578784,84.5245997102,68.7334133186,0
10,30,13,88.912873579,67.987133234,83.4000219269,0
10,31,13,90.0178035273,91.9372816257,77.1940863621,0
10,32,13,98.5068608211,56.0379168959,89.1816005477,0
10,33,13,92.1528512077,73.864703885,89.1221306172,0
10,34,13,101.4682668912,68.1306333086,74.1171005487,0
10,35,13,96.4190695223,75.9848087829,81.5260947806,0
10,36,13,83.3834040262,88.3466194157,88.5751725861,0
10,37,13,88.1141950871,78.1726710793,72.523008717,0
10,38,13,85.5324074331,62.993080284,89.4108598202,0
10,39,13,79.9335080407,80.8114358038,88.8420202825,0
10,40,13,86.8678367286,87.0387459398,82.8748157452,0
10,41,13,73.4193475821,87.2148711841,85.6852995058,0
10,42,13,95.057741132,53.3506818098,85.4198825549,1
10,43,13,78.0935188975,83.7422745218,87.2853144881,0
10,44,13,95.5734406346,78.2632769981,69.1763722206,0
10,45,13,89.8204347304,73.0298706996,69.1203697075,0
10,46,13,99.9975172599,69.2707602824,90.2395167367,0
10,47,13,83.2149888275,65.6123957738,98.2448852833,0
10,48,13,92.7618159137,70.3180597435,81.5467013681,0
10,49,13,77.723508559,79.0652908268,71.7634478998,0
10,50,13,97.6566012436,87.9272172349,73.805662131,0
10,1,14,96.5386539055,118.5295564262,116.4474750726,0
10,2,14,105.4060254974,99.9765500036,125.674728887,0
10,3,14,96.7573129419,97.0373624208,122.5547767002,0
10,4,14,97.0083502585,109.5374838931,126.1477587155,0
10,5,14,95.8735027407,92.4292476052,117.6798510642,0
10,6,14,87.0577269,104.8660809697,123.5130380963,0
10,7,14,99.1210157878,110.5635741934,121.1478977225,0
10,8,14,97.5156628367,109.1015057259,117.6568516415,0
10,9,14,101.2628391185,95.6457332162,114.1067053914,0
10,10,14,116.905667984,117.6679159301,129.8598664026,1
10,11,14,83.7328752817,112.73078637,115.3702292338,0
10,12,14,103.0396444523,93.971523227,116.4095812712,0
10,13,14,97.166865686,116.3869005908,106.3022753398,0
10,14,14,103.7074672664,125.321948043,99.0498010889,0
10,15,14,78.5162677825,117.6065932717,108.6445030995,0
10,16,14,83.5510503354,119.6013023517,141.9958387893,0
10,17,14,94.0740002594,108.4125283248,120.652993888,0
10,18,14,104.1311674747,115.5024895049,120.0917556782,0
10,19,14,104.1067430223,124.0863603873,128.3457662899,0
10,20,14,112.5652673907,125.9910530485,109.8383574898,0
10,21,14,105.653333107,91.2371896049,112.2325442916,0
10,22,14,98.5712431892,123.4112274316,108.1735767796,0
10,23,14,93.0418040877,112.2348485425,97.112814838,0
10,24,14,98.8321132214,92.7142223245,113.7585690437,0
10,25,14,114.1505913857,127.1696518507,126.209306588,0
10,26,14,77.4861350283,89.0240818927,122.7773797765,0
10,27,14,83.3862951404,112.6493114915,113.8399786377,0
10,28,14,100.5813611001,105.3630745856,121.8441504651,0
10,29,14,104.8095840026,121.5528296427,91.9459472326,0
10,30,14,101.1089145722,97.7706898611,111.565738482,0
10,31,14,102.3654060481,132.2128323539,103.2639446903,0
10,32,14,112.0188941671,80.5868041888,119.2998622091,0
10,33,14,104.793314908,106.2230853353,119.2203081926,0
10,34,14,115.3865117156,97.9770539276,99.1478043508,0
10,35,14,109.6447237733,109.2719580937,109.0589517797,0
10,36,14,94.8209762553,127.0491858721,118.488632406,0
10,37,14,100.2006825901,112.418271166,97.0153584797,0
10,38,14,97.2647551271,90.5888603162,119.6065465414,0
10,39,14,90.8978633871,116.2130163659,118.8455994621,0
10,40,14,98.7833631882,125.1683639297,110.8631605431,0
10,41,14,83.4901656399,125.4216454819,114.6227962003,0
10,42,14,108.0966640787,76.7223549072,114.2677430785,0
10,43,14,88.8054857864,120.4277862746,116.7631655785,0
10,44,14,108.6831012824,112.548569397,92.5385014775,0
10,45,14,102.1409644794,105.0225314572,92.4635858889,0
10,46,14,113.7140216381,99.616643589,120.7150560921,0
10,47,14,94.629459805,94.3556360313,131.4239843764,0
10,48,14,105.4858103584,101.1227401976,109.0865175897,0
10,49,14,88.3847217036,113.7019265335,95.9992800479,0
10,50,14,111.0520058019,126.4460535059,98.7311874692,0
10,1,15,94.2606140564,111.5879671154,89.6765695166,0
10,2,15,102.9187406979,94.1215027751,96.7825069155,0
10,3,15,94.4741133564,91.3544463782,94.3798218509,0
10,4,15,94.7192269006,103.1225081667,97.1467886853,0
10,5,15,93.6111585823,87.016202146,90.6256261725,0
10,6,15,85.0034101778,98.7246822446,95.1177819884,0
10,7,15,96.7820394844,104.0885063037,93.2963798926,0
10,8,15,95.2145683334,102.7120627145,90.6079142442,0
10,9,15,98.8733218276,90.0443168325,87.8739353684,0
10,10,15,114.147024068,110.7767879104,100.0054945769,0
10,11,15,81.7570156767,106.1287974209,88.8469790829,0
10,12,15,100.6081995687,88.4681556213,89.6473873801,0
10,13,15,94.8740018113,109.5707942168,81.8637190574,0
10,14,15,101.2602636486,117.9825677131,76.2785656573,1
10,15,15,76.6635053959,110.7190565648,83.6674760765,0
10,16,15,81.5794812861,112.5969470922,109.3514453647,0
10,17,15,91.8541192823,102.0634347276,92.9152528815,0
10,18,15,101.6739657276,108.7381779636,92.4830415579,0
10,19,15,101.6501176233,116.8193412668,98.8394812827,0
10,20,15,109.9090446823,118.6124871155,84.5868671251,0
10,21,15,103.1602125457,85.8939560756,86.4306379672,0
10,22,15,96.2452399679,116.1837469363,83.3048142254,0
10,23,15,90.8462800279,105.6619037982,74.7868864082,0
10,24,15,96.4999542034,87.2844875474,87.605834464,0
10,25,15,111.456959504,119.7220622151,97.1941868969,0
10,26,15,75.6576808682,83.8104572584,94.5512491853,0
10,27,15,81.4186138488,106.0520940539,87.6685282502,0
10,28,15,98.2079247676,99.1925698241,93.8325663357,0
10,29,15,102.3363735396,114.4341847377,70.807865294,0
10,30,15,98.7230294662,92.0448270795,85.9171287005,0
10,31,15,99.9498712885,124.4698928585,79.5238909972,0
10,32,15,109.3755643252,75.8673020205,91.8732018882,0
10,33,15,102.3204883497,100.0022147275,91.811937088,0
10,34,15,112.6637156012,92.2391055985,76.3540382798,0
10,35,15,107.057417654,102.8725326748,83.9866443182,0
10,36,15,92.5834687523,119.6086512308,91.2484712464,0
10,37,15,97.8362291963,105.8345844216,74.7118349578,0
10,38,15,94.9695813378,85.2835956766,92.1093804642,0
10,39,15,88.7529302788,109.4070933834,91.5233727074,0
10,40,15,96.4523545334,117.8379781313,85.3760712035,0
10,41,15,81.5200332976,118.0764264506,88.2713785355,0
10,42,15,105.5458878003,72.2291711412,87.9979510015,0
10,43,15,86.7099268858,113.3750286406,89.9196837754,0
10,44,15,106.1184867407,105.9572518401,71.2641931955,0
10,45,15,99.7307259076,98.8719703335,71.2065004634,0
10,46,15,111.0306915706,93.7826739938,92.9630471815,0
10,47,15,92.3964715499,88.8297731643,101.2100267845,0
10,48,15,102.9966428613,95.200567251,84.0078728359,0
10,49,15,86.2990916481,107.0430635322,73.9293497381,0
10,50,15,108.4314917973,119.0408408325,76.0332002992,0
10,1,16,97.0535770683,98.4892621099,95.6485632028,0
10,2,16,105.9682459327,83.0730910924,103.2277191192,0
10,3,16,97.2734024003,80.6308444076,100.6650277106,0
10,4,16,97.5257787134,91.0175173794,103.6162601625,0
10,5,16,96.3848780838,76.8018430885,96.6608221019,0
10,6,16,87.5220801747,87.1359283411,101.4521321597,0
10,7,16,99.649712894,91.8701222451,99.5094341459,0
10,8,16,98.0357972233,90.6552518882,96.6419306512,0
10,9,16,101.8029603994,79.4745038491,93.7258829844,0
10,10,16,117.5292258427,97.7733028232,106.6653410163,0
10,11,16,84.1794942807,93.6709146765,94.7637263557,0
10,12,16,103.5892429548,78.0833596364,95.6174376876,0
10,13,16,97.6851396392,96.708874175,87.3154174885,0
10,14,16,104.2606278388,104.1332352965,81.3583218852,0
10,15,16,78.9350621546,97.7223482464,89.239295355,0
10,16,16,83.9966995066,99.3798034107,116.6336835771,0
10,17,16,94.5757773175,90.0827628155,99.1029260558,0
10,18,16,104.6865880025,95.9739942186,98.6419317032,0
10,19,16,104.6620332736,103.1065536809,105.4216772939,0
10,20,16,113.1656741828,104.6892118837,90.2199130715,0
10,21,16,106.2168726452,75.8113313851,92.1864694739,0
10,22,16,99.0970078881,102.5455683146,88.8524821086,0
10,23,16,93.5380755613,93.2588271587,79.7673045469,0
10,24,16,99.3592693633,77.0386359247,93.4399279525,0
10,25,16,114.7594540659,105.6685399926,103.6668148488,0
10,26,16,77.8994348218,73.9724031708,100.8478712149,0
10,27,16,83.8310655313,93.6032151009,93.5067968193,0
10,28,16,101.1178474761,87.5488931405,100.0813278209,0
10,29,16,105.3686231057,101.001377714,75.5233012964,0
10,30,16,101.6482148418,81.2401850704,91.6387631575,0
10,31,16,102.9114082608,109.8590486002,84.8197690342,0
10,32,16,112.6163866838,66.9616517571,97.9914798795,0
10,33,16,105.3522672341,88.2634982289,97.9261351619,0
10,34,16,116.0019666153,81.4116582899,81.4388205923,0
10,35,16,110.2295528098,90.7968851519,89.5797185437,0
10,36,16,95.326737575,105.5684417075,97.3251454223,0
10,37,16,100.7351384822,93.4112377422,79.6872550598,0
10,38,16,97.7835512084,75.2726178763,98.2433867218,0
10,39,16,91.3826993923,96.5643892927,97.6183538925,0
10,40,16,99.3102593044,104.0056183,91.0616740419,0
10,41,16,83.9354900609,104.216076467,94.1497938019,0
10,42,16,108.6732359896,63.7505812893,93.8581574145,0
10,43,16,89.2791613534,100.0665501949,95.9078676084,0
10,44,16,109.2628011643,93.5195058991,76.0100182657,0
10,45,16,102.6857695534,87.2659270818,75.9484834973,0
10,46,16,114.3205557186,82.7740355803,99.1539032079,0
10,47,16,95.1341996037,78.4025288613,107.9500888117,0
10,48,16,106.0484563547,84.0254900539,89.6023607703,1
10,49,16,88.8561529759,94.4778600578,78.8526603892,0
10,50,16,111.6443410764,105.0672834859,81.0966164689,0
10,1,17,105.1866087534,97.0084954474,96.9453422407,0
10,2,17,114.8483215344,81.8241035256,104.6272544369,0
10,3,17,105.4248553166,79.4185755389,102.029818706,0
10,4,17,105.6983806138,89.6490869277,105.0210632214,0
10,5,17,104.461873194,75.6471425006,97.9713250901,0
10,6,17,94.8563781234,85.8258568163,102.8275945182,0
10,7,17,108.0002992078,90.4888730472,100.858557896,0
10,8,17,106.2511383696,89.2922680268,97.9521775138,0
10,9,17,110.3339875657,78.2796203329,94.99659481,0
10,10,17,127.3781046432,96.3033004676,108.1114827426,0
10,11,17,91.2336855315,92.262590919,96.0485089994,0
10,12,17,112.2699595304,76.9093916995,96.9137947336,0
10,13,17,105.8710958898,95.2548752946,88.4992178436,0
10,14,17,112.9976060659,102.5676126086,82.4613574442,0
10,15,17,85.5497731313,96.2531119829,90.4491791599,0
10,16,17,91.0355726647,97.8856476352,118.2149735716,0
10,17,17,102.5011708661,88.7283862146,100.4465384719,0
10,18,17,113.4592614366,94.5310441137,99.9792940744,0
10,19,17,113.4326490361,101.5563669489,106.8509577418,0
10,20,17,122.6488899652,103.1152301973,91.4430918434,0
10,21,17,115.1177830166,74.6715229457,93.4363103203,1
10,22,17,107.4012778531,101.0038158871,90.0571215972,0
10,23,17,101.3765103236,91.8566990559,80.8487694951,0
10,24,17,107.685516683,75.8803752031,94.7067628721,0
10,25,17,124.3762276488,104.0798343009,105.0723033153,0
10,26,17,84.4273608478,72.8602426549,102.2151411564,0
10,27,17,90.8560586613,92.1959091931,94.7745383301,0
10,28,17,109.5914625894,86.2326127713,101.4382051608,0
10,29,17,114.1984506732,99.4828418881,76.5472271215,0
10,30,17,110.166274423,80.0187548848,92.8811783401,0
10,31,17,111.5353226947,108.2073394367,85.9697340186,0
10,32,17,122.0535725024,65.9548965083,99.3200235893,0
10,33,17,114.1807241894,86.9364739129,99.2537929446,0
10,34,17,125.7228620064,80.1876500382,82.5429475324,0
10,35,17,119.466723378,89.4317718624,90.7942177201,0
10,36,17,103.3150611437,103.9812409738,98.644655138,0
10,37,17,109.1766828108,92.0068181762,80.7676347173,0
10,38,17,105.9777542896,74.1409088883,99.5753457209,0
10,39,17,99.0405149214,95.1125627141,98.9418388546,0
10,40,17,107.6323996105,102.4419143084,92.2962651962,0
10,41,17,90.9692339041,102.6492082783,95.4262529032,0
10,42,17,117.7799881395,62.7921038527,95.1306625834,0
10,43,17,96.7607016534,98.5620693167,97.2081622298,0
10,44,17,118.418958523,92.1134585427,77.0405428763,0
10,45,17,111.2907755986,85.9539010515,76.9781738351,0
10,46,17,123.9005498826,81.5295442542,100.4982067594,0
10,47,17,103.1063886057,77.223762278,109.4136488238,0
10,48,17,114.9352535417,82.7621833563,90.8171669243,0
10,49,17,96.3022454271,93.0574040354,79.9217248232,0
10,50,17,121.0000700547,103.4876175674,82.196103892,0
10,1,18,93.006190823,96.1805890998,96.1151026229,0
10,2,18,101.5490948413,81.1257863897,103.7312269463,0
10,3,18,93.2168488677,78.7407880677,101.1560356472,0
10,4,18,93.458700433,88.8839884919,104.1216631535,0
10,5,18,92.3653783229,75.0015418327,97.1322989583,1
10,6,18,83.8721821065,85.093387239,101.9469793097,0
10,7,18,95.4940610417,89.7166075663,99.9948055111,0
10,8,18,93.9474498464,88.5302148153,97.1133153618,0
10,9,18,97.5575125333,77.6115531263,94.1830442594,0
10,10,18,112.6279518612,95.4814125145,107.1856163313,0
10,11,18,80.6689907261,91.4751878743,95.2259498587,0
10,12,18,99.2693024666,76.2530185305,96.0838252886,0
10,13,18,93.6114155943,94.4419349893,87.7413108096,0
10,14,18,99.9126888571,101.6922627008,81.7551586284,0
10,15,18,75.6432650412,95.4316523569,89.6745726631,0
10,16,18,80.4938189688,97.0502553466,117.2025808954,0
10,17,18,90.6317217575,87.9711453789,99.5863146202,0
10,18,18,100.3208853757,93.7242812512,99.1230717023,0
10,19,18,100.2973546428,100.6896473853,105.9358864628,0
10,20,18,108.4463716392,102.2352067186,90.6599734814,0
10,21,18,101.7873531741,74.0342485755,92.6361220412,0
10,22,18,94.9644052701,100.1418119984,89.2858726802,0
10,23,18,89.6372948598,91.0727600424,80.1563808776,0
10,24,18,95.2157297606,75.2327840411,93.8956944412,0
10,25,18,109.9736867615,103.1915785344,104.1724644275,0
10,26,18,74.6508260581,72.2384264201,101.3397709966,0
10,27,18,80.3350923604,91.4090752349,93.9628894704,0
10,28,18,96.9009705985,85.4966717884,100.5694886785,0
10,29,18,100.9744778436,98.6338185536,75.8916768999,0
10,30,18,97.4092202675,79.3358452613,92.0857442097,0
10,31,18,98.61973524,107.2838580161,85.2334894764,0
10,32,18,107.9199908555,65.3920130492,98.4694472077,0
10,33,18,100.9588040543,86.1945259189,98.4037837619,0
10,34,18,111.1643833104,79.503299001,81.8360499794,0
10,35,18,105.6326941536,88.6685280736,90.0166563141,0
10,36,18,91.3513650217,103.0938266391,97.7998626097,0
10,37,18,96.5342215636,91.2215979906,80.0759409378,0
10,38,18,93.7057231455,73.5081629746,98.7225827613,0
10,39,18,87.5718034753,94.300836957,98.0945012458,0
10,40,18,95.1687635485,101.5676371564,91.5058402602,0
10,41,18,80.435162116,101.773162003,94.6090227619,0
10,42,18,104.141279787,62.2562128349,94.3159638767,0
10,43,18,85.5559884362,97.7209041955,96.3756718225,0
10,44,18,104.7062585626,91.3273282489,76.3807679001,0
10,45,18,98.4035062527,85.2203386974,76.3189329872,0
10,46,18,109.5530916153,80.833740996,99.6375404206,0
10,47,18,91.1668563839,76.5647061542,108.4766306661,0
10,48,18,101.6259602803,82.0558603005,90.0394089814,0
10,49,18,85.1506206068,92.2632177619,79.2372754135,0
10,50,18,106.9884820747,102.6044159973,81.4921767068,0
10,1,19,89.6173470357,101.3742530626,116.4157826496,0
10,2,19,97.8489753534,85.5065047569,125.6405251684,0
10,3,19,89.8203293847,82.9927187039,122.5214221099,0
10,4,19,90.0533686639,93.6836426865,126.1134262568,1
10,5,19,88.9998836636,79.0515565874,117.647823237,0
10,6,19,80.8161519568,89.6883524282,123.479422705,0
10,7,19,92.0145673367,94.5612224303,121.1149260293,0
10,8,19,90.5243096346,93.3107655545,117.6248300738,0
10,9,19,94.002833352,81.8025061071,114.0756500338,0
10,10,19,108.5241547745,100.6373215804,129.8245236542,0
10,11,19,77.7296744759,96.4147644688,115.3388299948,0
10,12,19,95.6522512148,80.3706118839,116.3778991614,0
10,13,19,90.2005193802,99.5417132183,106.2733440412,0
10,14,19,96.2721946931,107.1835520039,99.0228436285,0
10,15,19,72.8870699264,100.5848744197,108.6149343387,0
10,16,19,77.560885409,102.2908804925,141.9571931065,0
10,17,19,87.3293959177,92.7215068791,120.6201568882,0
10,18,19,96.6655178551,98.7853068337,120.0590714254,0
10,19,19,96.6428445057,106.1267963771,128.31083562,0
10,20,19,104.4949377665,107.7558145028,109.8084638087,0
10,21,19,98.0785523257,78.0320303779,112.201999007,0
10,22,19,91.5042105027,105.5493783797,108.1441361863,0
10,23,19,86.3712027092,95.9906059015,97.0863845492,0
10,24,19,91.7463775443,79.2952856639,113.7276084352,0
10,25,19,105.9666024819,108.7638295231,126.1749573784,0
10,26,19,71.9307921994,76.1392354663,122.7439646024,0
10,27,19,77.4079422832,96.3450818073,113.8089958727,0
10,28,19,93.3702136747,90.1134139749,121.8109892794,0
10,29,19,97.2952955344,103.9599546662,91.9209231619,0
10,30,19,93.859944375,83.6199084424,111.5353746758,0
10,31,19,95.0263521101,113.0770883591,103.2358403058,0
10,32,19,103.9877365905,68.9231220267,119.2673934785,0
10,33,19,97.2801928471,90.848951591,119.1878611135,0
10,34,19,107.1139139124,83.7964045311,99.1208202178,0
10,35,19,101.783781558,93.4565476024,109.0292702222,0
10,36,19,88.0228177166,108.6607991148,118.4563844603,0
10,37,19,93.0168277846,96.147480963,96.9889547146,0
10,38,19,90.2913906703,77.477536635,119.5739943434,0
10,39,19,84.3809711283,99.392996021,118.813254364,0
10,40,19,91.7011226286,107.052196794,110.8329879509,0
10,41,19,77.5043658216,107.2688197945,114.5916003831,0
10,42,19,100.3467094913,65.6179914649,114.2366438928,0
10,43,19,82.4386058478,102.9977437667,116.731387237,0
10,44,19,100.8911022736,96.2589205586,92.5133161368,0
10,45,19,94.8180018055,89.8221591494,92.4384209373,0
10,46,19,105.5613324579,85.1986891786,120.6822022014,0
10,47,19,87.8450319749,80.6991303546,131.3882159366,0
10,48,19,97.9230400652,86.4868018093,109.0568285299,0
10,49,19,82.0480083067,97.2453472505,95.9731528194,0
10,50,19,103.0901689668,108.1449607453,98.7043167229,0
10,1,20,91.6569568072,107.1650471334,91.2678849971,0
10,2,20,100.075929541,90.3908865974,98.4999176319,0
10,3,20,91.864558851,87.7335057268,96.0545967934,0
10,4,20,92.1029018934,99.0351265811,98.8706636009,0
10,5,20,91.0254405272,83.567212894,92.2337827136,0
